lon,lat,avgPtai2015,ptalNumeric
0.115764,51.383637,3.59992,2.0
0.102361,51.382515,9.46883,3.0
0.120635,51.399912,1.09329,1.0
0.106816,51.405458,4.38842,2.0
0.105835,51.396451,11.5311,4.0
0.098059,51.396261,4.1597,2.0
0.094563,51.390417,3.8989,2.0
0.101454,51.391955,7.03999,3.0
0.09727,51.387039,2.62358,2.0
0.106161,51.411527,4.89802,2.0
0.095568,51.406298,3.92591,2.0
0.099809,51.40494,3.58034,2.0
0.11106,51.40384,4.34076,2.0
0.106892,51.400479,6.43171,3.0
-0.070479,51.415613,15.3686,5.0
-0.074037,51.415326,19.8266,5.0
-0.065506,51.415762,15.8842,5.0
-0.06491,51.410435,13.1255,4.0
-0.067005,51.406707,8.68306,3.0
-0.062927,51.423535,12.8424,4.0
-0.077813,51.417324,21.8196,6.0
0.028332,51.33314,0.957134,1.0
0.048253,51.305985,0.405613,1.0
0.077637,51.345371,0.476072,1.0
0.069176,51.362758,1.21206,1.0
0.061058,51.363757,2.06822,1.0
0.074824,51.360748,2.24921,1.0
0.068998,51.372423,2.42617,1.0
0.08259,51.376785,11.5688,4.0
0.076979,51.37572,9.75678,3.0
0.060576,51.370367,4.76967,2.0
0.076011,51.369967,3.73619,2.0
0.083904,51.369535,14.8711,4.0
0.010256,51.365258,1.10066,1.0
9e-06,51.36758,4.87486,2.0
0.004245,51.365773,2.3273,1.0
0.01242,51.390059,4.37203,2.0
0.015509,51.384751,3.75679,2.0
0.009746,51.385631,3.74711,2.0
0.018096,51.376509,2.41497,1.0
0.005357,51.380083,7.15412,3.0
0.012462,51.379194,9.53692,3.0
0.006574,51.374219,7.31486,3.0
-0.030845,51.387931,3.35963,2.0
-0.024173,51.403573,6.30486,3.0
-0.034744,51.401688,9.24839,3.0
-0.01717,51.402675,4.6789,2.0
-0.031939,51.398007,3.76763,2.0
-0.03982,51.397715,7.38448,3.0
-0.020967,51.392075,4.91034,2.0
-0.033214,51.392875,6.53104,3.0
-0.042014,51.391302,3.67453,2.0
0.040651,51.437012,3.49308,2.0
0.045248,51.433196,5.5796,3.0
0.049149,51.430252,7.38845,3.0
0.04284,51.427931,5.60989,3.0
0.049552,51.426762,6.55821,3.0
0.054851,51.423995,4.52413,2.0
0.045517,51.42514,3.93254,2.0
0.118854,51.36893,2.56309,2.0
0.114143,51.379731,3.99293,2.0
0.104463,51.375107,11.0892,4.0
0.120839,51.375673,5.12375,3.0
0.096549,51.373623,21.7193,6.0
0.109407,51.375031,5.40641,3.0
0.117625,51.37346,4.3915,2.0
0.105238,51.369527,5.32948,3.0
0.100086,51.365511,5.19259,3.0
0.108915,51.362535,2.99055,2.0
-0.060192,51.413299,13.5919,4.0
-0.042185,51.41174,13.1399,4.0
-0.055336,51.412956,14.3556,4.0
-0.050528,51.413073,17.9432,5.0
-0.060978,51.411458,14.3168,4.0
-0.055138,51.408926,15.2094,5.0
-0.055657,51.419625,16.6572,5.0
-0.0525,51.421365,12.0387,4.0
-0.043455,51.418955,5.26206,3.0
-0.048968,51.416702,13.6843,4.0
-0.055681,51.416999,17.9533,5.0
0.075242,51.3912,7.3957,3.0
0.085481,51.383247,3.24554,2.0
0.066507,51.386221,5.78398,3.0
0.082819,51.388004,8.26036,3.0
0.071613,51.38573,10.7998,4.0
0.096583,51.380115,7.65251,3.0
0.077051,51.382367,5.27963,3.0
0.089749,51.376969,11.9807,4.0
0.082519,51.392595,6.78654,3.0
0.019054,51.424861,6.94499,3.0
0.026653,51.424303,2.37689,1.0
0.019115,51.420384,5.58105,3.0
0.021982,51.415132,4.79018,2.0
0.011509,51.413728,8.20768,3.0
0.020157,51.412213,9.76816,3.0
0.013937,51.411682,15.9188,5.0
0.023718,51.40874,10.3366,4.0
-0.007676,51.392079,2.24561,1.0
0.005598,51.393567,4.84076,2.0
-0.000592,51.401903,8.37147,3.0
0.010636,51.39925,19.1676,5.0
-0.008202,51.397014,3.17597,2.0
0.004547,51.398642,5.77025,3.0
-0.010415,51.380122,5.32819,3.0
-0.001744,51.388586,2.81427,2.0
0.000372,51.383728,3.68791,2.0
-0.018688,51.377749,7.63649,3.0
-0.005189,51.380376,4.10367,2.0
-0.023359,51.379333,5.18839,3.0
-0.003083,51.37464,4.17723,2.0
-0.021378,51.373219,1.55032,1.0
-0.011399,51.370445,3.12167,2.0
-0.014162,51.373925,4.0552,2.0
-0.167569,51.546968,12.1622,4.0
-0.161823,51.547269,13.1695,4.0
-0.17106,51.545178,17.3376,5.0
-0.16272,51.545135,11.618,4.0
-0.165032,51.543834,10.2054,4.0
-0.169848,51.543248,17.3803,5.0
-0.16905,51.54899,13.2437,4.0
-0.165447,51.549407,17.436,5.0
-0.132264,51.521065,62.6618,8.0
-0.138664,51.522254,55.0582,8.0
-0.129189,51.52491,83.1544,8.0
-0.12461,51.524867,73.1792,8.0
-0.1364,51.523338,67.7297,8.0
-0.125412,51.522093,63.19,8.0
-0.142002,51.543307,42.4264,8.0
-0.159452,51.541791,12.1124,4.0
-0.147198,51.542462,25.9939,7.0
-0.154692,51.54104,11.7204,4.0
-0.15483,51.539356,7.15373,3.0
-0.13916,51.539742,41.5854,8.0
-0.148724,51.538772,21.9385,6.0
-0.144037,51.538392,43.6587,8.0
-0.127977,51.544352,7.84971,3.0
-0.134492,51.544602,17.2052,5.0
-0.139658,51.545002,24.6208,6.0
-0.136613,51.542716,35.5049,7.0
-0.128178,51.542117,5.92594,3.0
-0.12977,51.54701,14.1162,4.0
-0.13736,51.547589,22.4492,6.0
-0.204708,51.554241,9.91706,3.0
-0.209364,51.553151,19.5099,5.0
-0.200064,51.552695,10.2418,4.0
-0.192601,51.553017,23.6788,6.0
-0.20467,51.550127,19.1387,5.0
-0.201905,51.548662,15.0746,5.0
-0.195472,51.554522,18.0408,5.0
-0.192534,51.556644,14.2155,4.0
-0.178608,51.55378,18.5891,5.0
-0.184754,51.553312,20.6078,6.0
-0.178935,51.550357,26.9112,7.0
-0.1732,51.548519,21.9953,6.0
-0.177256,51.547189,31.3927,7.0
-0.192236,51.559613,5.72284,3.0
-0.184178,51.558129,5.68296,3.0
-0.154405,51.554785,12.5612,4.0
-0.162524,51.55467,18.925,5.0
-0.158231,51.554357,14.3022,4.0
-0.150773,51.552997,12.6576,4.0
-0.155868,51.552053,11.3929,4.0
-0.151693,51.551272,11.0683,4.0
-0.160707,51.551206,16.9827,5.0
-0.162946,51.55731,4.60725,2.0
-0.174272,51.557064,9.43746,3.0
-0.177037,51.55675,13.906,4.0
-0.171049,51.556167,15.3479,5.0
-0.172239,51.552497,15.777,5.0
-0.164695,51.552255,19.3603,5.0
-0.177694,51.560268,4.94096,2.0
-0.153093,51.548045,16.8435,5.0
-0.149374,51.548861,19.9858,5.0
-0.156633,51.548249,14.9716,4.0
-0.158205,51.549164,13.4116,4.0
-0.148708,51.544332,28.539,7.0
-0.152259,51.546257,20.7067,6.0
-0.156328,51.544838,18.2211,5.0
-0.141989,51.564261,13.7572,4.0
-0.146748,51.564357,6.31415,3.0
-0.148558,51.561568,8.16553,3.0
-0.145503,51.558776,17.9521,5.0
-0.142479,51.558113,19.6645,5.0
-0.148305,51.556396,6.58256,3.0
-0.152125,51.567845,3.64315,2.0
-0.117494,51.519559,60.1685,8.0
-0.11984,51.521082,50.4737,8.0
-0.109057,51.520991,55.1058,8.0
-0.111547,51.521313,58.3439,8.0
-0.12373,51.517184,83.5067,8.0
-0.126586,51.514819,87.5882,8.0
-0.116719,51.52282,43.1404,8.0
-0.139727,51.554667,25.1522,7.0
-0.143288,51.549031,22.4201,6.0
-0.138421,51.55278,22.28,6.0
-0.134695,51.55195,18.733,5.0
-0.135984,51.550121,20.5869,6.0
-0.131742,51.550106,18.2701,5.0
-0.14397,51.546574,30.7341,7.0
-0.142777,51.555134,20.2364,6.0
-0.187067,51.537973,19.4136,5.0
-0.190374,51.537246,27.3387,7.0
-0.197809,51.543081,21.9324,6.0
-0.194556,51.542999,25.2571,7.0
-0.192097,51.540167,28.7906,7.0
-0.181492,51.540199,16.2306,5.0
-0.185472,51.540006,14.4791,4.0
-0.115741,51.52571,32.3907,7.0
-0.122458,51.52547,51.5901,8.0
-0.117377,51.529105,73.2331,8.0
-0.121154,51.528405,82.7078,8.0
-0.11827,51.52714,57.595,8.0
-0.123063,51.52772,71.9473,8.0
-0.126664,51.527526,91.7288,8.0
-0.126564,51.526424,78.3652,8.0
-0.14293,51.527486,30.568,7.0
-0.138597,51.526965,58.5862,8.0
-0.14403,51.527839,23.0251,6.0
-0.139328,51.534778,37.842,7.0
-0.14272,51.535441,20.994,6.0
-0.14285,51.530769,18.7654,5.0
-0.139768,51.530249,27.6479,7.0
-0.14092,51.528908,35.5703,7.0
-0.134949,51.533933,45.221,8.0
-0.130503,51.532729,45.0041,8.0
-0.136922,51.532147,36.3043,7.0
-0.1333,51.531045,63.7766,8.0
-0.129592,51.529809,83.8862,8.0
-0.133528,51.541343,16.2338,5.0
-0.135052,51.538059,36.7298,7.0
-0.13726,51.536648,42.9236,8.0
-0.180263,51.545532,37.2568,7.0
-0.177198,51.541904,28.8328,7.0
-0.182171,51.543417,28.1847,7.0
-0.173803,51.541352,26.8844,7.0
-0.184971,51.545762,36.0696,7.0
-0.190745,51.542621,26.5335,7.0
-0.186182,51.54251,21.1491,6.0
-0.165894,51.539774,7.65545,3.0
-0.192886,51.544837,27.5282,7.0
-0.190026,51.551134,26.6359,7.0
-0.193327,51.550179,22.4513,6.0
-0.196597,51.55065,16.8373,5.0
-0.184837,51.549464,28.7901,7.0
-0.193561,51.547041,28.3065,7.0
-0.199969,51.547122,23.2694,6.0
-0.088116,51.377371,47.5401,8.0
-0.088395,51.381005,17.6807,5.0
-0.076249,51.378224,16.394,5.0
-0.080343,51.37722,17.8068,5.0
-0.08434,51.376975,35.4789,7.0
-0.081751,51.386271,5.00434,3.0
-0.075271,51.384773,11.3124,4.0
-0.081273,51.383998,5.57008,3.0
-0.075874,51.38143,12.1659,4.0
-0.083439,51.381622,9.66633,3.0
-0.062542,51.378941,6.61153,3.0
-0.070735,51.378153,12.0438,4.0
-0.066069,51.380829,12.2564,4.0
-0.046998,51.389243,2.73496,2.0
-0.059297,51.388446,8.96779,3.0
-0.047568,51.385037,1.70561,1.0
-0.059986,51.385325,7.71603,3.0
-0.069458,51.38276,15.1917,5.0
-0.111032,51.402313,5.78846,3.0
-0.115728,51.400345,5.73622,3.0
-0.109836,51.399675,7.88526,3.0
-0.107543,51.397805,14.9387,4.0
-0.104247,51.399142,15.261,5.0
-0.112503,51.397352,9.77532,3.0
-0.101354,51.396528,16.508,5.0
-0.096685,51.394575,14.5739,4.0
-0.107255,51.3942,11.9305,4.0
-0.101596,51.393733,10.512,4.0
-0.104423,51.391192,6.5655,3.0
-0.111441,51.383846,16.5447,5.0
-0.127206,51.383819,7.39707,3.0
-0.127658,51.387034,8.63286,3.0
-0.117686,51.382922,8.70143,3.0
-0.113718,51.38487,11.6571,4.0
-0.115192,51.379985,8.46356,3.0
-0.108896,51.382098,21.9286,6.0
-0.103468,51.382334,35.5055,7.0
-0.107289,51.379403,39.6243,7.0
-0.107138,51.375901,24.7603,6.0
-0.130085,51.313972,6.22204,3.0
-0.129945,51.319478,3.89668,2.0
-0.141673,51.308103,1.37466,1.0
-0.113826,51.306074,2.04846,1.0
-0.127815,51.309933,3.36328,2.0
-0.119194,51.303101,4.67434,2.0
-0.122699,51.299673,1.14617,1.0
-0.109678,51.301364,1.60887,1.0
-0.13452,51.32332,10.4685,4.0
-0.145767,51.320618,8.51651,3.0
-0.15553,51.320086,6.14325,3.0
-0.155719,51.31676,5.27346,3.0
-0.151327,51.31466,2.24387,1.0
-0.138657,51.332447,2.08379,1.0
-0.124439,51.335573,9.23043,3.0
-0.131683,51.329142,5.9164,3.0
-0.140341,51.324486,4.79156,2.0
-0.084471,51.34796,2.77842,2.0
-0.101599,51.350508,9.35754,3.0
-0.093252,51.349756,8.50363,3.0
-0.089363,51.363977,13.8659,4.0
-0.082725,51.360873,5.14987,3.0
-0.095757,51.360381,20.9699,6.0
-0.089986,51.360291,11.1825,4.0
-0.088922,51.354691,3.77248,2.0
-0.095931,51.356467,12.3905,4.0
-0.099778,51.353948,9.03691,3.0
-0.103406,51.370909,36.4641,7.0
-0.098868,51.368007,53.9885,8.0
-0.086458,51.367805,7.24152,3.0
-0.09317,51.371217,60.7208,8.0
-0.083112,51.371925,20.2095,6.0
-0.095432,51.365775,22.8577,6.0
-0.095798,51.380498,60.9067,8.0
-0.074016,51.371998,4.71877,2.0
-0.08494,51.374058,39.7709,7.0
-0.02161,51.355837,6.96127,3.0
-0.017911,51.357756,5.23147,3.0
-0.012793,51.349869,8.99229,3.0
-0.023108,51.353096,11.4463,4.0
-0.014103,51.354388,7.5247,3.0
-0.015654,51.350978,8.14277,3.0
-0.020375,51.34896,10.4083,4.0
-0.038459,51.34693,4.61493,2.0
-0.044314,51.345858,4.41691,2.0
-0.036585,51.34266,2.61159,2.0
-0.046699,51.349125,3.65065,2.0
-0.055364,51.374365,4.77354,2.0
-0.048006,51.372698,6.27467,3.0
-0.044478,51.356869,3.8942,2.0
-0.036847,51.350354,7.73385,3.0
-0.052844,51.349711,2.20907,1.0
-0.119677,51.324603,2.15772,1.0
-0.097113,51.321567,3.55486,2.0
-0.108377,51.324816,3.46202,2.0
-0.113431,51.318135,1.77365,1.0
-0.086498,51.315923,3.236,2.0
-0.104158,51.314042,0.191141,1.0
-0.11812,51.3329,7.29668,3.0
-0.122541,51.329733,8.73726,3.0
-0.106768,51.327843,5.34083,3.0
-0.00987,51.34049,7.85997,3.0
-0.015249,51.344818,11.1982,4.0
-0.019254,51.342067,10.7452,4.0
-0.003308,51.338875,5.73502,3.0
-0.014389,51.338111,8.82638,3.0
-0.007549,51.335067,4.15227,2.0
-0.00899,51.345452,6.28667,3.0
-0.116362,51.415243,8.44081,3.0
-0.111392,51.418306,4.72448,2.0
-0.125412,51.411635,15.3249,5.0
-0.115013,51.4044,6.09406,3.0
-0.118808,51.408951,13.2258,4.0
-0.130175,51.406214,4.84786,2.0
-0.126739,51.407976,12.7121,4.0
-0.122504,51.406118,10.9367,4.0
-0.123464,51.402489,3.0854,2.0
-0.121967,51.342274,5.93937,3.0
-0.109257,51.344762,8.85416,3.0
-0.134594,51.342009,2.05585,1.0
-0.105813,51.344199,10.7356,4.0
-0.103271,51.340717,4.41719,2.0
-0.11416,51.33855,17.5554,5.0
-0.105992,51.33499,3.26602,2.0
-0.109763,51.331341,5.5911,3.0
-0.0975,51.346482,9.60498,3.0
-0.088111,51.334192,1.46314,1.0
-0.077658,51.335025,3.41913,2.0
-0.072829,51.329267,2.02801,1.0
-0.095308,51.329355,1.96121,1.0
-0.068541,51.324281,1.46731,1.0
-0.06536,51.321011,2.00879,1.0
-0.091845,51.343327,2.94006,2.0
-0.081088,51.339952,2.22322,1.0
-0.089842,51.387311,8.95654,3.0
-0.09779,51.383511,28.3125,7.0
-0.089143,51.397086,16.9747,5.0
-0.083735,51.39531,10.6505,4.0
-0.08948,51.393572,15.5807,5.0
-0.093719,51.392366,14.3506,4.0
-0.101529,51.386731,7.95014,3.0
-0.094631,51.389088,13.8783,4.0
-0.107597,51.3857,14.6037,4.0
-0.095503,51.385687,14.7016,4.0
-0.050668,51.341801,2.81466,2.0
-0.057747,51.343795,4.18145,2.0
-0.055361,51.336553,1.18399,1.0
-0.068148,51.354529,3.56812,2.0
-0.062144,51.351843,2.10248,1.0
-0.073413,51.344499,2.58412,2.0
-0.063664,51.344162,6.19633,3.0
-0.051374,51.345003,3.31546,2.0
-0.034295,51.369412,3.62671,2.0
-0.026646,51.369472,3.93676,2.0
-0.03919,51.371872,3.70236,2.0
-0.027775,51.366515,3.31092,2.0
-0.040234,51.387182,1.02423,1.0
-0.04328,51.381012,3.00865,2.0
-0.040705,51.37633,5.21562,3.0
-0.050692,51.378736,4.0949,2.0
-0.029806,51.375058,5.39222,3.0
-0.078455,51.398011,20.6391,6.0
-0.08477,51.413443,7.3365,3.0
-0.07825,51.412746,8.5288,3.0
-0.083057,51.402634,12.2328,4.0
-0.080926,51.408202,5.83809,3.0
-0.07367,51.404846,8.06069,3.0
-0.077528,51.403026,11.5129,4.0
-0.06791,51.401432,10.6516,4.0
-0.081958,51.399629,19.0996,5.0
-0.071085,51.399336,20.6841,6.0
-0.094665,51.405658,4.45021,2.0
-0.102531,51.406241,5.38933,3.0
-0.095994,51.408015,3.73534,2.0
-0.091072,51.4062,3.9559,2.0
-0.087191,51.40287,5.4912,3.0
-0.103322,51.403359,11.5244,4.0
-0.09919,51.402071,14.2179,4.0
-0.094702,51.401777,12.7251,4.0
-0.092976,51.399034,16.3767,5.0
-0.096882,51.397886,18.3158,5.0
-0.090465,51.415098,7.79475,3.0
-0.105839,51.413457,4.17033,2.0
-0.089736,51.409864,6.97896,3.0
-0.098501,51.415413,6.86094,3.0
-0.10274,51.410427,3.7993,2.0
-0.11126,51.408929,4.91127,2.0
-0.092455,51.419655,9.15466,3.0
-0.103176,51.420702,8.4111,3.0
-0.084696,51.418564,18.0235,5.0
-0.114539,51.371442,16.8347,5.0
-0.107148,51.370874,21.47,6.0
-0.117279,51.366125,10.6564,4.0
-0.11321,51.36943,13.6122,4.0
-0.11067,51.361707,6.67047,3.0
-0.101593,51.364409,18.5177,5.0
-0.106308,51.364563,11.0295,4.0
-0.115258,51.361083,5.20042,3.0
-0.106193,51.353798,3.92644,2.0
-0.1193,51.39416,3.57748,2.0
-0.11064,51.392627,12.1109,4.0
-0.117309,51.391737,7.8819,3.0
-0.125394,51.388449,5.57449,3.0
-0.108438,51.38948,11.3036,4.0
-0.117604,51.389141,6.14915,3.0
-0.119629,51.386846,8.17941,3.0
-0.112477,51.387919,11.9405,4.0
-0.119975,51.399785,5.69905,3.0
-0.115316,51.395808,9.61681,3.0
-0.121248,51.39723,4.81027,2.0
-0.06894,51.387289,14.2253,4.0
-0.06822,51.390921,10.3514,4.0
-0.076694,51.387965,5.57256,3.0
-0.072262,51.393429,16.6518,5.0
-0.06263,51.390336,12.9091,4.0
-0.063646,51.398935,8.52501,3.0
-0.071166,51.395869,20.2794,6.0
-0.067087,51.396993,13.6709,4.0
-0.0761,51.390487,5.90949,3.0
-0.064319,51.393189,9.51461,3.0
-0.274569,51.519939,8.06875,3.0
-0.264373,51.51669,11.8436,4.0
-0.275687,51.514433,7.27699,3.0
-0.265863,51.514759,6.1072,3.0
-0.270443,51.513758,7.80866,3.0
-0.263984,51.510465,4.75259,2.0
-0.267037,51.511846,5.55384,3.0
-0.271207,51.509132,15.4907,5.0
-0.266017,51.50796,11.5373,4.0
-0.3252,51.520283,9.82003,3.0
-0.328034,51.516684,7.12506,3.0
-0.330833,51.520818,5.11688,3.0
-0.323178,51.514947,11.1594,4.0
-0.321701,51.52564,8.15917,3.0
-0.314236,51.52689,4.40132,2.0
-0.330771,51.527663,9.25472,3.0
-0.311413,51.52412,6.77418,3.0
-0.317774,51.523133,8.41055,3.0
-0.377814,51.514668,12.4024,4.0
-0.367714,51.515441,8.05694,3.0
-0.374779,51.513046,17.6073,5.0
-0.367387,51.512508,10.8794,4.0
-0.363033,51.521707,4.49055,2.0
-0.356893,51.518586,4.8878,2.0
-0.361595,51.517805,5.44864,3.0
-0.358019,51.5172,7.48066,3.0
-0.302224,51.512508,31.6011,7.0
-0.317263,51.512884,19.6876,5.0
-0.300459,51.52074,14.3254,4.0
-0.319474,51.519283,8.95784,3.0
-0.302931,51.517869,32.1159,7.0
-0.308995,51.519804,16.6827,5.0
-0.315682,51.517361,9.71054,3.0
-0.31205,51.515039,24.1783,6.0
-0.29971,51.50181,7.69599,3.0
-0.302166,51.506196,8.20796,3.0
-0.286801,51.503576,13.3763,4.0
-0.294473,51.504241,3.38281,2.0
-0.304176,51.500257,12.0256,4.0
-0.289686,51.512358,16.0027,5.0
-0.295565,51.513969,28.2544,7.0
-0.300776,51.510303,14.1672,4.0
-0.297784,51.508422,4.9571,2.0
-0.261206,51.519452,18.5242,5.0
-0.254756,51.522796,14.9832,4.0
-0.252155,51.516742,21.5877,6.0
-0.255062,51.514597,9.75545,3.0
-0.259012,51.511967,3.50465,2.0
-0.248717,51.510221,13.3793,4.0
-0.252843,51.507551,10.7863,4.0
-0.24817,51.505968,10.9549,4.0
-0.260144,51.531137,12.8549,4.0
-0.267304,51.522563,10.3616,4.0
-0.332407,51.501966,4.91454,2.0
-0.32348,51.511585,18.7442,5.0
-0.329465,51.510341,13.1669,4.0
-0.338967,51.509899,14.279,4.0
-0.336186,51.507759,14.8905,4.0
-0.33663,51.503955,5.60893,3.0
-0.340907,51.50543,8.62924,3.0
-0.329123,51.504466,7.70175,3.0
-0.377409,51.533857,7.0454,3.0
-0.364717,51.532893,10.0857,4.0
-0.36195,51.529214,11.9615,4.0
-0.348122,51.530545,13.7473,4.0
-0.353387,51.526877,16.0815,5.0
-0.367906,51.536135,5.98263,3.0
-0.372514,51.537029,3.78341,2.0
-0.360459,51.535588,3.27381,2.0
-0.355884,51.541335,2.13603,1.0
-0.342766,51.538281,9.70967,3.0
-0.348675,51.534421,8.61345,3.0
-0.355335,51.534344,4.44543,2.0
-0.342843,51.551697,8.36389,3.0
-0.355048,51.548831,3.36559,2.0
-0.349794,51.550669,6.9661,3.0
-0.348842,51.541537,14.6829,4.0
-0.287593,51.51993,9.99397,3.0
-0.282686,51.519974,8.73261,3.0
-0.294792,51.517599,18.8954,5.0
-0.284455,51.5339,6.17392,3.0
-0.295328,51.530975,12.7076,4.0
-0.288989,51.527642,17.0625,5.0
-0.301837,51.527727,6.53397,3.0
-0.295617,51.525191,8.94619,3.0
-0.307171,51.525836,5.89419,3.0
-0.334506,51.524316,8.6282,3.0
-0.340064,51.5245,12.9575,4.0
-0.344386,51.522312,7.34406,3.0
-0.338644,51.521028,7.67392,3.0
-0.333221,51.51864,6.75251,3.0
-0.344276,51.520104,5.17745,3.0
-0.337608,51.516646,8.26332,3.0
-0.333209,51.514124,8.6852,3.0
-0.339362,51.513396,5.79316,3.0
-0.366446,51.527926,8.70156,3.0
-0.360104,51.525527,7.31996,3.0
-0.367436,51.525754,5.52276,3.0
-0.373042,51.524952,5.55236,3.0
-0.37074,51.523633,5.83494,3.0
-0.369954,51.520405,6.06176,3.0
-0.37676,51.519101,5.43935,3.0
-0.371634,51.517464,7.63031,3.0
-0.324481,51.499408,9.2001,3.0
-0.310076,51.498383,13.2409,4.0
-0.305311,51.497489,8.74339,3.0
-0.313258,51.495851,11.1281,4.0
-0.311396,51.50098,12.4175,4.0
-0.309262,51.494284,9.87991,3.0
-0.326012,51.502829,7.02562,3.0
-0.320763,51.501462,9.20336,3.0
-0.33618,51.550504,2.71695,2.0
-0.318684,51.549871,4.37092,2.0
-0.350737,51.555931,4.05564,2.0
-0.356755,51.555846,6.85308,3.0
-0.346318,51.554886,6.10874,3.0
-0.334922,51.554399,11.9273,4.0
-0.324649,51.552807,7.06644,3.0
-0.329624,51.552175,4.14117,2.0
-0.357104,51.551914,7.7952,3.0
-0.363596,51.554164,9.92037,3.0
-0.376021,51.552076,6.90337,3.0
-0.366927,51.551823,10.7324,4.0
-0.360545,51.549259,10.536,4.0
-0.383117,51.549106,1.14032,1.0
-0.378618,51.546563,7.9491,3.0
-0.366228,51.546335,10.0203,4.0
-0.372467,51.545018,14.4146,4.0
-0.381216,51.540044,6.31855,3.0
-0.406539,51.535241,1.6983,1.0
-0.384758,51.541446,1.3623,1.0
-0.394179,51.538081,6.8946,3.0
-0.388218,51.537,6.96882,3.0
-0.398914,51.535069,4.09514,2.0
-0.387182,51.532164,6.55277,3.0
-0.393852,51.532867,6.28616,3.0
-0.383064,51.531674,7.33593,3.0
-0.377816,51.502692,11.5261,4.0
-0.371764,51.500183,4.94345,2.0
-0.369028,51.497021,1.55448,1.0
-0.373194,51.494827,3.76878,2.0
-0.350938,51.508135,3.47932,2.0
-0.364321,51.509079,5.79925,3.0
-0.365672,51.502084,2.0779,1.0
-0.35292,51.50671,4.40091,2.0
-0.312831,51.540156,3.12931,2.0
-0.30979,51.541728,4.0642,2.0
-0.317253,51.542096,4.17243,2.0
-0.325058,51.538874,9.27271,3.0
-0.307625,51.53646,4.40317,2.0
-0.334298,51.536797,7.01963,3.0
-0.315858,51.534112,4.07255,2.0
-0.330608,51.534632,10.9236,4.0
-0.340835,51.533937,8.29634,3.0
-0.283417,51.513106,11.7325,4.0
-0.273358,51.507285,19.5928,5.0
-0.285517,51.51017,18.863,5.0
-0.276865,51.503778,18.2015,5.0
-0.280016,51.50741,20.0663,6.0
-0.267246,51.50411,14.0272,4.0
-0.272243,51.504747,16.5029,5.0
-0.27104,51.502509,10.0101,4.0
-0.275956,51.501578,13.3212,4.0
-0.384253,51.511858,8.32297,3.0
-0.380731,51.509922,15.3754,5.0
-0.375266,51.508968,15.907,5.0
-0.383085,51.507618,11.7676,4.0
-0.386677,51.513701,6.80424,3.0
-0.382265,51.515365,4.90491,2.0
-0.387987,51.509661,1.96248,1.0
-0.393265,51.501942,5.22467,3.0
-0.384798,51.500222,14.3203,4.0
-0.392442,51.500381,6.58663,3.0
-0.379513,51.49922,10.4996,4.0
-0.395031,51.498354,4.14536,2.0
-0.386954,51.497104,6.87915,3.0
-0.382872,51.49725,7.11601,3.0
-0.387039,51.502989,9.24759,3.0
-0.267365,51.499608,7.19784,3.0
-0.257662,51.5017,7.88778,3.0
-0.263571,51.502413,6.40356,3.0
-0.258305,51.497853,13.3374,4.0
-0.261344,51.49962,8.07519,3.0
-0.269842,51.496852,12.2946,4.0
-0.254746,51.505211,9.9014,3.0
-0.315186,51.50529,9.00221,3.0
-0.324433,51.50631,8.34792,3.0
-0.319832,51.505277,11.5707,4.0
-0.317415,51.50218,11.0812,4.0
-0.307391,51.505629,10.2136,4.0
-0.31393,51.508749,16.6774,5.0
-0.318527,51.50948,19.7149,5.0
-0.324191,51.508659,15.5369,5.0
-0.123778,51.610972,22.0523,6.0
-0.113182,51.610824,11.9268,4.0
-0.129138,51.611004,15.6239,5.0
-0.118904,51.610767,15.7885,5.0
-0.105198,51.61115,11.4705,4.0
-0.098473,51.610558,2.87649,2.0
-0.108648,51.609325,11.9094,4.0
-0.098238,51.614134,7.4498,3.0
-0.072391,51.639045,8.65624,3.0
-0.072501,51.635159,7.35201,3.0
-0.078066,51.637344,7.77059,3.0
-0.065695,51.640358,8.2105,3.0
-0.087569,51.634344,6.76976,3.0
-0.081471,51.632043,5.44121,3.0
-0.08608,51.626859,1.38797,1.0
-0.07475,51.644015,8.7394,3.0
-0.068238,51.642772,8.22871,3.0
-0.061462,51.667462,1.17166,1.0
-0.085088,51.664965,9.04163,3.0
-0.061198,51.662369,3.28459,2.0
-0.06188,51.66499,1.52191,1.0
-0.08069,51.663948,5.30008,3.0
-0.063172,51.677249,0.567043,1.0
-0.082176,51.668389,2.48798,1.0
-0.090781,51.665838,3.94336,2.0
-0.148381,51.647855,7.82283,3.0
-0.12368,51.644911,6.84386,3.0
-0.161726,51.667544,0.982582,1.0
-0.139122,51.646637,9.09324,3.0
-0.131483,51.645394,11.7099,4.0
-0.138928,51.642001,4.87497,2.0
-0.13616,51.639495,6.27626,3.0
-0.175119,51.665045,1.58118,1.0
-0.067506,51.624738,12.8801,4.0
-0.063643,51.623602,21.2573,6.0
-0.064966,51.618401,17.237,5.0
-0.056472,51.619541,7.94062,3.0
-0.053771,51.615213,2.87703,2.0
-0.067739,51.621747,8.04777,3.0
-0.058257,51.624126,22.6282,6.0
-0.060966,51.619429,19.3486,5.0
-0.054338,51.617341,6.33529,3.0
-0.060547,51.61536,14.7528,4.0
-0.032048,51.662951,5.31403,3.0
-0.035624,51.661326,3.48845,2.0
