X,Y,Z
-0.872083330811120661,60.8620832705241313,0.0934225395321846008
-0.897083330711120119,60.85374993722413,0.0801951363682746887
-0.888749997411120596,60.85374993722413,0.0826241672039031982
-0.880416664111120184,60.85374993722413,0.086319558322429657
-0.897083330711120119,60.8454166039241287,0.0772625207901000977
-0.888749997411120596,60.8454166039241287,0.0697192326188087463
-0.880416664111120184,60.8454166039241287,0.076829962432384491
-0.872083330811120661,60.8454166039241287,0.0915970057249069214
-0.838749997611119902,60.8454166039241287,0.222637578845024109
-0.830416664311120378,60.8454166039241287,0.215228140354156494
-0.905416664011120531,60.8370832706241345,0.098245568573474884
-0.897083330711120119,60.8370832706241345,0.0868845358490943909
-0.888749997411120596,60.8370832706241345,0.0727994516491889954
-0.880416664111120184,60.8370832706241345,0.075420677661895752
-0.872083330811120661,60.8370832706241345,0.0960159376263618469
-0.863749997511120249,60.8370832706241345,0.106164298951625824
-0.847083330911120314,60.8370832706241345,0.905305325984954834
-0.838749997611119902,60.8370832706241345,0.612994968891143799
-0.830416664311120378,60.8370832706241345,0.325758457183837891
-0.822083331011119967,60.8370832706241345,0.212273955345153809
-0.813749997711120443,60.8370832706241345,0.207831799983978271
-0.805416664411120031,60.8370832706241345,0.28163793683052063
-0.797083331111120508,60.8370832706241345,0.289953768253326416
-0.772083331211120161,60.8370832706241345,0.246717602014541626
-0.913749997311120055,60.8287499373241332,0.17078050971031189
-0.905416664011120531,60.8287499373241332,0.237743735313415527
-0.897083330711120119,60.8287499373241332,0.15019012987613678
-0.888749997411120596,60.8287499373241332,0.112931631505489349
-0.880416664111120184,60.8287499373241332,0.0943927913904190063
-0.872083330811120661,60.8287499373241332,0.107058592140674591
-0.863749997511120249,60.8287499373241332,0.0996266081929206848
-0.855416664211120725,60.8287499373241332,0.211825042963027954
-0.847083330911120314,60.8287499373241332,0.237021788954734802
-0.838749997611119902,60.8287499373241332,0.228528439998626709
-0.830416664311120378,60.8287499373241332,0.197597980499267578
-0.822083331011119967,60.8287499373241332,0.182500258088111877
-0.813749997711120443,60.8287499373241332,0.204108133912086487
-0.805416664411120031,60.8287499373241332,0.313053101301193237
-0.797083331111120508,60.8287499373241332,2.04902076721191406
-0.788749997811120096,60.8287499373241332,3.24042892456054688
-0.780416664511120572,60.8287499373241332,0.467850744724273682
-0.772083331211120161,60.8287499373241332,0.310902446508407593
-0.93041666391111999,60.8204166040241319,0.132059574127197266
-0.922083330611120466,60.8204166040241319,0.139555469155311584
-0.913749997311120055,60.8204166040241319,0.287834405899047852
-0.905416664011120531,60.8204166040241319,1.18582832813262939
-0.897083330711120119,60.8204166040241319,0.203691691160202026
-0.888749997411120596,60.8204166040241319,0.133017227053642273
-0.880416664111120184,60.8204166040241319,0.148278117179870605
-0.872083330811120661,60.8204166040241319,0.192532256245613098
-0.855416664211120725,60.8204166040241319,0.208503410220146179
-0.847083330911120314,60.8204166040241319,0.166547983884811401
-0.838749997611119902,60.8204166040241319,0.167714938521385193
-0.830416664311120378,60.8204166040241319,0.194956123828887939
-0.822083331011119967,60.8204166040241319,0.216385379433631897
-0.813749997711120443,60.8204166040241319,0.404073327779769897
-0.805416664411120031,60.8204166040241319,0.631039977073669434
-0.797083331111120508,60.8204166040241319,2.01325225830078125
-0.788749997811120096,60.8204166040241319,8.34980964660644531
-0.780416664511120572,60.8204166040241319,10.8499898910522461
-0.772083331211120161,60.8204166040241319,1.0087730884552002
-0.763749997911120637,60.8204166040241319,0.378116607666015625
-0.755416664611120225,60.8204166040241319,0.265849828720092773
-0.938749997211120402,60.8120832707241306,0.0943185687065124512
-0.93041666391111999,60.8120832707241306,0.10551895946264267
-0.922083330611120466,60.8120832707241306,0.117339923977851868
-0.913749997311120055,60.8120832707241306,0.125902816653251648
-0.905416664011120531,60.8120832707241306,0.106117576360702515
-0.897083330711120119,60.8120832707241306,0.124031990766525269
-0.888749997411120596,60.8120832707241306,0.175653249025344849
-0.880416664111120184,60.8120832707241306,0.624678969383239746
-0.872083330811120661,60.8120832707241306,0.594592094421386719
-0.863749997511120249,60.8120832707241306,6.73956584930419922
-0.855416664211120725,60.8120832707241306,1.32075917720794678
-0.847083330911120314,60.8120832707241306,0.202414795756340027
-0.838749997611119902,60.8120832707241306,0.193394467234611511
-0.830416664311120378,60.8120832707241306,0.626917183399200439
-0.822083331011119967,60.8120832707241306,2.59369111061096191
... (truncated)
